HYDROLAB MS5 65376
"Log File Name : site_name_for_hydrolab_file"
"Setup Date (YYYY-MM-DD) : 2017-02-22"
"Setup Time (HH:MM:SS) : 11:48:20"
"Starting Date (YYYY-MM-DD) : 2017-02-22"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (YYYY-MM-DD) : 2024-09-22"
"Stopping Time (HH:MM:SS) : 12:48:20"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","TDG","","TDG","","TDG","","IBatt","","EBatt","","IBatt","","EBatt","","Circ",""
"YYYY-MM-DD","HH:MM:SS","","°C","","mmHg","","psia","","mV","","Volts","","Volts","","%Left","","%Left","","Status",""

2017-03-03,14:30:00,"","6.87","","1432","","27.70","","23.26","","10.3","","0.0","","63","","0","","1",""
2017-03-03,14:45:00,"","6.87","","1432","","27.69","","23.26","","10.3","","0.0","","63","","0","","1",""
2017-03-03,15:00:00,"","6.87","","1432","","27.69","","23.26","","10.3","","0.0","","63","","0","","1",""
2017-03-03,15:15:00,"","6.87","","1432","","27.69","","23.26","","10.3","","0.0","","63","","0","","1",""
2017-03-03,15:30:00,"","6.87","","1432","","27.69","","23.25","","10.3","","0.0","","63","","0","","1",""
2017-03-03,15:45:00,"","6.87","","1432","","27.69","","23.25","","10.3","","0.0","","63","","0","","1",""
2017-03-03,16:00:00,"","6.87","","1432","","27.68","","23.25","","10.3","","0.0","","63","","0","","1",""
2017-03-03,16:15:00,"","6.87","","1431","","27.68","","23.25","","10.3","","0.0","","63","","0","","1",""
2017-03-03,16:30:00,"","6.87","","1431","","27.68","","23.25","","10.3","","0.0","","63","","0","","1",""
2017-03-03,16:45:00,"","6.87","","1431","","27.68","","23.24","","10.3","","0.0","","63","","0","","1",""
2017-03-03,17:00:00,"","6.87","","1431","","27.67","","23.24","","10.3","","0.0","","63","","0","","1",""
2017-03-03,17:15:00,"","6.87","","1431","","27.67","","23.24","","10.3","","0.0","","63","","0","","1",""
2017-03-03,17:30:00,"","6.87","","1431","","27.67","","23.24","","10.3","","0.0","","63","","0","","1",""
2017-03-03,17:45:00,"","6.87","","1431","","27.67","","23.24","","10.3","","0.0","","63","","0","","1",""
2017-03-03,18:00:00,"","6.87","","1431","","27.67","","23.24","","10.3","","0.0","","63","","0","","1",""
2017-03-03,18:15:00,"","6.87","","1431","","27.67","","23.24","","10.3","","0.0","","63","","0","","1",""
2017-03-03,18:30:00,"","6.87","","1431","","27.67","","23.24","","10.3","","0.0","","63","","0","","1",""
2017-03-03,18:45:00,"","6.87","","1431","","27.67","","23.24","","10.3","","0.0","","63","","0","","1",""
2017-03-03,19:00:00,"","6.87","","1431","","27.67","","23.24","","10.3","","0.0","","63","","0","","1",""
2017-03-03,19:15:00,"","6.87","","1431","","27.67","","23.24","","10.3","","0.0","","63","","0","","1",""
2017-03-03,19:30:00,"","6.87","","1431","","27.67","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-03,19:45:00,"","6.87","","1431","","27.67","","23.24","","10.3","","0.0","","63","","0","","1",""
2017-03-03,20:00:00,"","6.87","","1431","","27.66","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-03,20:15:00,"","6.87","","1430","","27.66","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-03,20:30:00,"","6.87","","1430","","27.66","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-03,20:45:00,"","6.87","","1430","","27.66","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-03,21:00:00,"","6.87","","1430","","27.66","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-03,21:15:00,"","6.87","","1430","","27.66","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-03,21:30:00,"","6.87","","1430","","27.65","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-03,21:45:00,"","6.87","","1430","","27.65","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-03,22:00:00,"","6.87","","1430","","27.65","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-03,22:15:00,"","6.87","","1430","","27.65","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-03,22:30:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-03,22:45:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-03,23:00:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-03,23:15:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-03,23:30:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-03,23:45:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,00:00:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,00:15:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,00:30:00,"","6.86","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,00:45:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,01:00:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,01:15:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,01:30:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,01:45:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,02:00:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","63","","0","","1",""
2017-03-04,02:15:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,02:30:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,02:45:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,03:00:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,03:15:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,03:30:00,"","6.87","","1430","","27.64","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,03:45:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,04:00:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,04:15:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","61","","0","","1",""
2017-03-04,04:30:00,"","6.87","","1430","","27.65","","23.22","","10.3","","0.0","","63","","0","","1",""
2017-03-04,04:45:00,"","6.87","","1430","","27.65","","23.23","","10.2","","0.0","","63","","0","","1",""
2017-03-04,05:00:00,"","6.87","","1430","","27.66","","23.23","","10.2","","0.0","","63","","0","","1",""
2017-03-04,05:15:00,"","6.87","","1430","","27.66","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-04,05:30:00,"","6.87","","1430","","27.66","","23.23","","10.2","","0.0","","63","","0","","1",""
2017-03-04,05:45:00,"","6.87","","1430","","27.66","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-04,06:00:00,"","6.87","","1430","","27.66","","23.23","","10.2","","0.0","","63","","0","","1",""
2017-03-04,06:15:00,"","6.87","","1430","","27.66","","23.23","","10.2","","0.0","","63","","0","","1",""
2017-03-04,06:30:00,"","6.87","","1430","","27.66","","23.23","","10.2","","0.0","","63","","0","","1",""
2017-03-04,06:45:00,"","6.87","","1430","","27.66","","23.23","","10.3","","0.0","","63","","0","","1",""
2017-03-04,07:00:00,"","6.87","","1430","","27.66","","23.23","","10.2","","0.0","","63","","0","","1",""
2017-03-04,07:15:00,"","6.87","","1430","","27.66","","23.23","","10.2","","0.0","","63","","0","","1",""
2017-03-04,07:30:00,"","6.87","","1430","","27.66","","23.23","","10.2","","0.0","","63","","0","","1",""
2017-03-04,07:45:00,"","6.87","","1430","","27.66","","23.23","","10.3","","0.0","","61","","0","","1",""
2017-03-04,08:00:00,"","6.87","","1430","","27.66","","23.23","","10.2","","0.0","","61","","0","","1",""
2017-03-04,08:15:00,"","6.87","","1430","","27.66","","23.23","","10.3","","0.0","","61","","0","","1",""
2017-03-04,08:30:00,"","6.87","","1430","","27.66","","23.23","","10.2","","0.0","","63","","0","","1",""
2017-03-04,08:45:00,"","6.87","","1430","","27.66","","23.23","","10.2","","0.0","","63","","0","","1",""
2017-03-04,09:00:00,"","6.87","","1430","","27.65","","23.23","","10.2","","0.0","","61","","0","","1",""
2017-03-04,09:15:00,"","6.87","","1430","","27.65","","23.23","","10.2","","0.0","","61","","0","","1",""
2017-03-04,09:30:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,09:45:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,10:00:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,10:15:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,10:30:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,10:45:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,11:00:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,11:15:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,11:30:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,11:45:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,12:00:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,12:15:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,12:30:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,12:45:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,13:00:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,13:15:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,13:30:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,13:45:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,14:00:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,14:15:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,14:30:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,14:45:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,15:00:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,15:15:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,15:30:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,15:45:00,"","6.87","","1430","","27.65","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,16:00:00,"","6.87","","1430","","27.64","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,16:15:00,"","6.87","","1430","","27.64","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,16:30:00,"","6.87","","1429","","27.64","","23.22","","10.2","","0.0","","61","","0","","1",""
2017-03-04,16:45:00,"","6.87","","1429","","27.64","","23.21","","10.2","","0.0","","61","","0","","1",""
2017-03-04,17:00:00,"","6.87","","1429","","27.64","","23.21","","10.2","","0.0","","61","","0","","1",""
2017-03-04,17:15:00,"","6.87","","1429","","27.64","","23.21","","10.2","","0.0","","61","","0","","1",""
2017-03-04,17:30:00,"","6.87","","1429","","27.64","","23.21","","10.2","","0.0","","61","","0","","1",""
2017-03-04,17:45:00,"","6.87","","1429","","27.64","","23.21","","10.2","","0.0","","61","","0","","1",""
2017-03-04,18:00:00,"","6.87","","1429","","27.64","","23.21","","10.2","","0.0","","61","","0","","1",""
2017-03-04,18:15:00,"","6.87","","1429","","27.63","","23.21","","10.2","","0.0","","61","","0","","1",""
2017-03-04,18:30:00,"","6.87","","1429","","27.63","","23.21","","10.2","","0.0","","61","","0","","1",""
2017-03-04,18:45:00,"","6.87","","1429","","27.63","","23.21","","10.2","","0.0","","61","","0","","1",""
2017-03-04,19:00:00,"","6.87","","1429","","27.63","","23.21","","10.2","","0.0","","61","","0","","1",""
2017-03-04,19:15:00,"","6.87","","1429","","27.63","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,19:30:00,"","6.87","","1429","","27.63","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,19:45:00,"","6.87","","1429","","27.63","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,20:00:00,"","6.87","","1429","","27.63","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,20:15:00,"","6.87","","1429","","27.63","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,20:30:00,"","6.87","","1429","","27.63","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,20:45:00,"","6.87","","1429","","27.62","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,21:00:00,"","6.87","","1428","","27.62","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,21:15:00,"","6.87","","1428","","27.62","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,21:30:00,"","6.87","","1428","","27.62","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,21:45:00,"","6.87","","1428","","27.62","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,22:00:00,"","6.87","","1428","","27.62","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,22:15:00,"","6.87","","1428","","27.62","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,22:30:00,"","6.87","","1428","","27.62","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,22:45:00,"","6.87","","1428","","27.62","","23.20","","10.2","","0.0","","61","","0","","1",""
2017-03-04,23:00:00,"","6.87","","1428","","27.62","","23.19","","10.2","","0.0","","61","","0","","1",""
2017-03-04,23:15:00,"","6.87","","1428","","27.62","","23.19","","10.2","","0.0","","61","","0","","1",""
2017-03-04,23:30:00,"","6.87","","1428","","27.61","","23.19","","10.2","","0.0","","61","","0","","1",""
2017-03-04,23:45:00,"","6.87","","1428","","27.61","","23.19","","10.2","","0.0","","61","","0","","1",""
2017-03-05,00:00:00,"","6.87","","1428","","27.61","","23.19","","10.2","","0.0","","61","","0","","1",""
2017-03-05,00:15:00,"","6.87","","1428","","27.61","","23.18","","10.2","","0.0","","61","","0","","1",""
2017-03-05,00:30:00,"","6.87","","1427","","27.60","","23.18","","10.2","","0.0","","61","","0","","1",""
2017-03-05,00:45:00,"","6.87","","1427","","27.60","","23.18","","10.2","","0.0","","61","","0","","1",""
2017-03-05,01:00:00,"","6.87","","1427","","27.60","","23.18","","10.2","","0.0","","61","","0","","1",""
2017-03-05,01:15:00,"","6.87","","1427","","27.60","","23.18","","10.2","","0.0","","61","","0","","1",""
2017-03-05,01:30:00,"","6.87","","1427","","27.60","","23.18","","10.2","","0.0","","61","","0","","1",""
2017-03-05,01:45:00,"","6.87","","1427","","27.60","","23.18","","10.2","","0.0","","61","","0","","1",""
2017-03-05,02:00:00,"","6.87","","1427","","27.60","","23.18","","10.2","","0.0","","61","","0","","1",""
2017-03-05,02:15:00,"","6.87","","1427","","27.59","","23.17","","10.2","","0.0","","61","","0","","1",""
2017-03-05,02:30:00,"","6.87","","1427","","27.59","","23.17","","10.2","","0.0","","61","","0","","1",""
2017-03-05,02:45:00,"","6.87","","1427","","27.59","","23.17","","10.2","","0.0","","61","","0","","1",""
2017-03-05,03:00:00,"","6.87","","1427","","27.59","","23.17","","10.2","","0.0","","61","","0","","1",""
2017-03-05,03:15:00,"","6.87","","1427","","27.59","","23.17","","10.2","","0.0","","61","","0","","1",""
2017-03-05,03:30:00,"","6.87","","1427","","27.59","","23.17","","10.2","","0.0","","61","","0","","1",""
2017-03-05,03:45:00,"","6.87","","1427","","27.59","","23.17","","10.2","","0.0","","61","","0","","1",""
2017-03-05,04:00:00,"","6.87","","1426","","27.58","","23.17","","10.2","","0.0","","61","","0","","1",""
2017-03-05,04:15:00,"","6.87","","1426","","27.58","","23.17","","10.2","","0.0","","61","","0","","1",""
2017-03-05,04:30:00,"","6.87","","1426","","27.58","","23.16","","10.2","","0.0","","61","","0","","1",""
2017-03-05,04:45:00,"","6.87","","1426","","27.58","","23.16","","10.2","","0.0","","61","","0","","1",""
2017-03-05,05:00:00,"","6.87","","1426","","27.58","","23.16","","10.2","","0.0","","61","","0","","1",""
2017-03-05,05:15:00,"","6.87","","1426","","27.58","","23.16","","10.2","","0.0","","61","","0","","1",""
2017-03-05,05:30:00,"","6.87","","1426","","27.58","","23.16","","10.2","","0.0","","61","","0","","1",""
2017-03-05,05:45:00,"","6.87","","1426","","27.58","","23.16","","10.2","","0.0","","61","","0","","1",""
2017-03-05,06:00:00,"","6.87","","1426","","27.58","","23.16","","10.2","","0.0","","61","","0","","1",""
2017-03-05,06:15:00,"","6.87","","1426","","27.58","","23.16","","10.2","","0.0","","61","","0","","1",""
2017-03-05,06:30:00,"","6.87","","1426","","27.58","","23.16","","10.2","","0.0","","61","","0","","1",""
2017-03-05,06:45:00,"","6.87","","1426","","27.57","","23.16","","10.2","","0.0","","61","","0","","1",""
2017-03-05,07:00:00,"","6.87","","1426","","27.57","","23.15","","10.2","","0.0","","61","","0","","1",""
2017-03-05,07:15:00,"","6.87","","1426","","27.57","","23.15","","10.2","","0.0","","61","","0","","1",""
2017-03-05,07:30:00,"","6.87","","1426","","27.57","","23.15","","10.2","","0.0","","61","","0","","1",""
2017-03-05,07:45:00,"","6.87","","1426","","27.57","","23.15","","10.2","","0.0","","61","","0","","1",""
2017-03-05,08:00:00,"","6.87","","1425","","27.56","","23.15","","10.2","","0.0","","61","","0","","1",""
2017-03-05,08:15:00,"","6.87","","1425","","27.56","","23.15","","10.2","","0.0","","61","","0","","1",""
2017-03-05,08:30:00,"","6.87","","1425","","27.56","","23.14","","10.2","","0.0","","61","","0","","1",""
2017-03-05,08:45:00,"","6.87","","1425","","27.56","","23.14","","10.2","","0.0","","61","","0","","1",""
2017-03-05,09:00:00,"","6.87","","1425","","27.55","","23.14","","10.2","","0.0","","61","","0","","1",""
2017-03-05,09:15:00,"","6.87","","1425","","27.55","","23.14","","10.1","","0.0","","61","","0","","1",""
2017-03-05,09:30:00,"","6.87","","1425","","27.55","","23.14","","10.2","","0.0","","60","","0","","1",""
2017-03-05,09:45:00,"","6.87","","1424","","27.54","","23.13","","10.2","","0.0","","61","","0","","1",""
2017-03-05,10:00:00,"","6.87","","1424","","27.54","","23.13","","10.2","","0.0","","61","","0","","1",""
2017-03-05,10:15:00,"","6.87","","1424","","27.54","","23.13","","10.2","","0.0","","61","","0","","1",""
2017-03-05,10:30:00,"","6.87","","1424","","27.54","","23.13","","10.2","","0.0","","61","","0","","1",""
2017-03-05,10:45:00,"","6.87","","1424","","27.54","","23.13","","10.2","","0.0","","61","","0","","1",""
2017-03-05,11:00:00,"","6.87","","1424","","27.54","","23.12","","10.2","","0.0","","61","","0","","1",""
2017-03-05,11:15:00,"","6.87","","1424","","27.54","","23.13","","10.2","","0.0","","61","","0","","1",""
2017-03-05,11:30:00,"","6.87","","1424","","27.54","","23.12","","10.2","","0.0","","61","","0","","1",""
2017-03-05,11:45:00,"","6.87","","1424","","27.54","","23.13","","10.2","","0.0","","61","","0","","1",""
2017-03-05,12:00:00,"","6.87","","1424","","27.54","","23.13","","10.2","","0.0","","61","","0","","1",""
2017-03-05,12:15:00,"","6.87","","1424","","27.53","","23.12","","10.2","","0.0","","61","","0","","1",""
2017-03-05,12:30:00,"","6.87","","1424","","27.53","","23.12","","10.2","","0.0","","61","","0","","1",""
2017-03-05,12:45:00,"","6.87","","1424","","27.53","","23.12","","10.2","","0.0","","61","","0","","1",""
2017-03-05,13:00:00,"","6.87","","1423","","27.53","","23.12","","10.1","","0.0","","61","","0","","1",""
2017-03-05,13:15:00,"","6.87","","1423","","27.52","","23.12","","10.2","","0.0","","61","","0","","1",""
2017-03-05,13:30:00,"","6.87","","1423","","27.52","","23.11","","10.2","","0.0","","61","","0","","1",""
2017-03-05,13:45:00,"","6.87","","1423","","27.52","","23.11","","10.2","","0.0","","61","","0","","1",""
2017-03-05,14:00:00,"","6.87","","1423","","27.52","","23.11","","10.2","","0.0","","61","","0","","1",""
2017-03-05,14:15:00,"","6.87","","1423","","27.52","","23.11","","10.2","","0.0","","61","","0","","1",""
2017-03-05,14:30:00,"","6.87","","1423","","27.52","","23.11","","10.2","","0.0","","60","","0","","1",""
2017-03-05,14:45:00,"","6.87","","1423","","27.51","","23.11","","10.2","","0.0","","61","","0","","1",""
2017-03-05,15:00:00,"","6.87","","1423","","27.51","","23.10","","10.2","","0.0","","61","","0","","1",""
2017-03-05,15:15:00,"","6.87","","1423","","27.51","","23.10","","10.1","","0.0","","60","","0","","1",""
2017-03-05,15:30:00,"","6.87","","1422","","27.51","","23.10","","10.2","","0.0","","61","","0","","1",""
2017-03-05,15:45:00,"","6.87","","1422","","27.50","","23.10","","10.2","","0.0","","61","","0","","1",""
2017-03-05,16:00:00,"","6.87","","1422","","27.50","","23.10","","10.2","","0.0","","61","","0","","1",""
2017-03-05,16:15:00,"","6.87","","1422","","27.50","","23.09","","10.2","","0.0","","61","","0","","1",""
2017-03-05,16:30:00,"","6.87","","1422","","27.50","","23.09","","10.2","","0.0","","61","","0","","1",""
2017-03-05,16:45:00,"","6.87","","1422","","27.49","","23.09","","10.2","","0.0","","61","","0","","1",""
2017-03-05,17:00:00,"","6.87","","1422","","27.49","","23.09","","10.2","","0.0","","61","","0","","1",""
2017-03-05,17:15:00,"","6.87","","1422","","27.49","","23.09","","10.2","","0.0","","60","","0","","1",""
2017-03-05,17:30:00,"","6.87","","1421","","27.49","","23.08","","10.2","","0.0","","61","","0","","1",""
2017-03-05,17:45:00,"","6.87","","1421","","27.49","","23.08","","10.1","","0.0","","61","","0","","1",""
2017-03-05,18:00:00,"","6.87","","1421","","27.48","","23.08","","10.2","","0.0","","61","","0","","1",""
2017-03-05,18:15:00,"","6.87","","1421","","27.48","","23.08","","10.2","","0.0","","61","","0","","1",""
2017-03-05,18:30:00,"","6.87","","1421","","27.48","","23.08","","10.2","","0.0","","61","","0","","1",""
2017-03-05,18:45:00,"","6.87","","1421","","27.48","","23.07","","10.2","","0.0","","61","","0","","1",""
2017-03-05,19:00:00,"","6.87","","1421","","27.47","","23.07","","10.2","","0.0","","61","","0","","1",""
2017-03-05,19:15:00,"","6.87","","1421","","27.47","","23.07","","10.1","","0.0","","61","","0","","1",""
2017-03-05,19:30:00,"","6.87","","1420","","27.47","","23.07","","10.2","","0.0","","60","","0","","1",""
2017-03-05,19:45:00,"","6.87","","1420","","27.47","","23.07","","10.2","","0.0","","61","","0","","1",""
2017-03-05,20:00:00,"","6.87","","1420","","27.46","","23.06","","10.2","","0.0","","61","","0","","1",""
2017-03-05,20:15:00,"","6.87","","1420","","27.46","","23.06","","10.1","","0.0","","61","","0","","1",""
2017-03-05,20:30:00,"","6.87","","1420","","27.46","","23.06","","10.2","","0.0","","61","","0","","1",""
2017-03-05,20:45:00,"","6.87","","1420","","27.46","","23.06","","10.1","","0.0","","61","","0","","1",""
2017-03-05,21:00:00,"","6.87","","1420","","27.46","","23.06","","10.1","","0.0","","60","","0","","1",""
2017-03-05,21:15:00,"","6.87","","1420","","27.45","","23.06","","10.1","","0.0","","60","","0","","1",""
2017-03-05,21:30:00,"","6.87","","1420","","27.45","","23.05","","10.1","","0.0","","61","","0","","1",""
2017-03-05,21:45:00,"","6.87","","1420","","27.45","","23.05","","10.2","","0.0","","60","","0","","1",""
2017-03-05,22:00:00,"","6.87","","1419","","27.45","","23.05","","10.1","","0.0","","60","","0","","1",""
2017-03-05,22:15:00,"","6.87","","1419","","27.45","","23.05","","10.2","","0.0","","61","","0","","1",""
2017-03-05,22:30:00,"","6.87","","1419","","27.44","","23.05","","10.1","","0.0","","60","","0","","1",""
2017-03-05,22:45:00,"","6.87","","1419","","27.44","","23.05","","10.2","","0.0","","60","","0","","1",""
2017-03-05,23:00:00,"","6.87","","1419","","27.44","","23.04","","10.1","","0.0","","60","","0","","1",""
2017-03-05,23:15:00,"","6.87","","1419","","27.44","","23.04","","10.1","","0.0","","60","","0","","1",""
2017-03-05,23:30:00,"","6.87","","1419","","27.44","","23.04","","10.1","","0.0","","60","","0","","1",""
2017-03-05,23:45:00,"","6.87","","1419","","27.43","","23.04","","10.1","","0.0","","61","","0","","1",""
2017-03-06,00:00:00,"","6.87","","1418","","27.43","","23.04","","10.1","","0.0","","60","","0","","1",""
2017-03-06,00:15:00,"","6.87","","1418","","27.43","","23.03","","10.1","","0.0","","60","","0","","1",""
2017-03-06,00:30:00,"","6.87","","1418","","27.43","","23.03","","10.1","","0.0","","60","","0","","1",""
2017-03-06,00:45:00,"","6.87","","1418","","27.42","","23.03","","10.1","","0.0","","60","","0","","1",""
2017-03-06,01:00:00,"","6.87","","1418","","27.42","","23.03","","10.1","","0.0","","60","","0","","1",""
2017-03-06,01:15:00,"","6.87","","1418","","27.42","","23.03","","10.1","","0.0","","60","","0","","1",""
2017-03-06,01:30:00,"","6.87","","1418","","27.42","","23.03","","10.1","","0.0","","60","","0","","1",""
2017-03-06,01:45:00,"","6.87","","1418","","27.42","","23.03","","10.1","","0.0","","60","","0","","1",""
2017-03-06,02:00:00,"","6.87","","1418","","27.42","","23.03","","10.1","","0.0","","60","","0","","1",""
2017-03-06,02:15:00,"","6.87","","1418","","27.42","","23.03","","10.1","","0.0","","60","","0","","1",""
2017-03-06,02:30:00,"","6.87","","1418","","27.42","","23.02","","10.1","","0.0","","60","","0","","1",""
2017-03-06,02:45:00,"","6.87","","1418","","27.42","","23.02","","10.1","","0.0","","60","","0","","1",""
2017-03-06,03:00:00,"","6.87","","1418","","27.41","","23.02","","10.1","","0.0","","60","","0","","1",""
2017-03-06,03:15:00,"","6.87","","1418","","27.41","","23.02","","10.1","","0.0","","60","","0","","1",""
2017-03-06,03:30:00,"","6.87","","1417","","27.41","","23.02","","10.1","","0.0","","60","","0","","1",""
2017-03-06,03:45:00,"","6.87","","1417","","27.41","","23.02","","10.1","","0.0","","60","","0","","1",""
2017-03-06,04:00:00,"","6.87","","1417","","27.41","","23.02","","10.1","","0.0","","60","","0","","1",""
2017-03-06,04:15:00,"","6.87","","1417","","27.40","","23.01","","10.1","","0.0","","60","","0","","1",""
2017-03-06,04:30:00,"","6.87","","1417","","27.40","","23.01","","10.1","","0.0","","60","","0","","1",""
2017-03-06,04:45:00,"","6.87","","1417","","27.40","","23.01","","10.1","","0.0","","60","","0","","1",""
2017-03-06,05:00:00,"","6.87","","1417","","27.40","","23.01","","10.1","","0.0","","60","","0","","1",""
